"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000047562",2.05572343737737,-4.09041065854834,1.56474713564229,-2.61410330485719,0.00894619822478687,0.0151694260219842
"ENSMUSG00000047603",3.77943690083846,-2.6261064773823,1.1793490877261,-2.2267422807319,0.0259645029286098,0.0403473780776403
"ENSMUSG00000047604",64.8996502183355,2.75040190815864,0.184494104106935,14.9078038101666,2.93239998175624e-50,6.36219439079772e-49
"ENSMUSG00000047613",6.86806538969286,-4.23271303712232,1.08680456982682,-3.89464044837132,9.83444967776297e-05,0.00022937136487628
"ENSMUSG00000047648",13.0606247513444,-3.5060670476524,0.884308406520387,-3.96475598535608,7.34710653354604e-05,0.000174524892803328
"ENSMUSG00000047649",3.69604681115548,2.54686057949408,0.806696429377479,3.15714869527745,0.00159320081058127,0.0030917996860016
"ENSMUSG00000047669",2.10307021381386,-4.41252574942711,1.48501791683237,-2.97136196096494,0.00296482122245185,0.00548188087948486
"ENSMUSG00000047675",306.879670137857,1.40398019789203,0.0749088156271309,18.742522974606,2.22808069964216e-78,8.61412853951881e-77
"ENSMUSG00000047676",6.20331706711955,2.39184676462838,0.592747140518192,4.0351890395243,5.45583531350239e-05,0.000132371367640906
"ENSMUSG00000047694",22.6928903314949,-2.05353367697463,0.527062066115263,-3.89618947937252,9.77179513217443e-05,0.000228082481024244
"ENSMUSG00000047710",14.9434278817168,-4.13989374613954,0.875062933484863,-4.73096686846598,2.23452992435005e-06,6.50743035926445e-06
"ENSMUSG00000047712",37.5512579266213,1.84251191132294,0.223081227731579,8.25937677526112,1.46435016954438e-16,9.88580556472282e-16
"ENSMUSG00000047714",49.6049053100402,1.56704884319898,0.203601637856361,7.69664163656931,1.39688947853774e-14,8.31664110224744e-14
"ENSMUSG00000047721",6.15511895144261,-1.78276449131224,0.680445732334279,-2.61999510996481,0.008793102782951,0.0149385906971148
"ENSMUSG00000047731",65.3463187879486,-3.50481359154513,0.314437856513583,-11.1462838171133,7.4659720994956e-29,8.63991639961134e-28
"ENSMUSG00000047735",170.022590082623,1.55867472546731,0.106900770355548,14.5805752407884,3.73357420875365e-48,7.71005565518524e-47
"ENSMUSG00000047746",3.26665584176763,5.94525255223923,1.35534637257576,4.38651895377905,1.15179132581284e-05,3.05651694340079e-05
"ENSMUSG00000047766",3.4102049524035,-3.52076673957934,1.33592498222315,-2.63545242916285,0.00840252027624837,0.0143223511360671
"ENSMUSG00000047777",54.1975559062221,2.26837607991265,0.194776422465483,11.6460506420619,2.40341311762466e-31,3.02160152831932e-30
"ENSMUSG00000047789",18.6218712208944,-3.22023023898588,0.595723004422793,-5.40558315706814,6.45978714705155e-08,2.23377441224876e-07
"ENSMUSG00000047804",130.397245328861,1.59078866044109,0.124868062757806,12.7397560697854,3.55504595949114e-37,5.39765147353448e-36
"ENSMUSG00000047807",47.4492513973378,10.1646285158482,1.18710858158589,8.56250950714973,1.10436931423402e-17,7.9347932190843e-17
"ENSMUSG00000047810",111.283077888208,-1.05141183617658,0.135722714872536,-7.74676396035854,9.42639456608546e-15,5.67792122516338e-14
"ENSMUSG00000047821",3.52716472771668,-4.09040318743448,1.33432696003327,-3.06551790524602,0.00217293366477286,0.00412296121928489
"ENSMUSG00000047824",20.58028639357,-5.81771064997697,1.04028473869715,-5.59242141460525,2.23924514470836e-08,8.13149613989435e-08
"ENSMUSG00000047832",38.2547660021639,0.460481345944655,0.21487914014992,2.14297835342872,0.0321148365769259,0.0488322788600945
"ENSMUSG00000047843",7.25507996055638,-1.48667447846709,0.550603882852858,-2.70007990274994,0.0069322824630091,0.0120113882145769
"ENSMUSG00000047866",63.990997573731,-1.50932085759029,0.209902854874801,-7.1905685060384,6.45220929117074e-13,3.44162449950207e-12
"ENSMUSG00000047867",815.989051599277,3.18802371478882,0.05990666824211,53.2165084178038,0,0
"ENSMUSG00000047879",54.3789291426407,1.6081245084108,0.200260020342252,8.03018248805955,9.73277865025752e-16,6.21431471270168e-15
"ENSMUSG00000047881",82.4210941820153,1.78237534324421,0.156278284470086,11.4051376318083,3.94153407633708e-30,4.78756729618707e-29
"ENSMUSG00000047888",292.749152328535,-2.49191231726869,0.124824557976623,-19.9633177770625,1.14829515827647e-88,5.4004881437722e-87
"ENSMUSG00000047898",27.58823346544,-4.25547328124825,1.0501967312161,-4.05207248771428,5.0765930203448e-05,0.000123539239520175
"ENSMUSG00000047909",19.294120010851,-4.30966340591453,0.755801604845193,-5.70210936082526,1.18333865608415e-08,4.41669056587324e-08
"ENSMUSG00000047945",13.5643349766856,-3.97710569644739,0.697893699339272,-5.69872704139999,1.2070530514874e-08,4.50084611366801e-08
"ENSMUSG00000047959",28.221047435273,-7.76301160972409,1.19205633203093,-6.51228587200915,7.4015683327146e-11,3.37900541877642e-10
"ENSMUSG00000047989",28.5405022243464,0.870440163876536,0.245576529711694,3.54447619606983,0.000393394025418279,0.000838653432297177
"ENSMUSG00000047996",4.56961660944564,2.35157266742179,0.802349044925483,2.9308599322134,0.00338025154272855,0.00619819289757459
"ENSMUSG00000048000",54.3995323847406,-1.54902231989498,0.246458181323843,-6.28513247795001,3.2757423111692e-10,1.40795767322642e-09
"ENSMUSG00000048012",5.95411691958468,1.35243102197554,0.585065488637559,2.31158912675731,0.0208003364057088,0.0329194613106046
"ENSMUSG00000048027",36.2992043344672,5.17082568938181,0.447729156433333,11.5490037114698,7.46811166546837e-31,9.27561115551651e-30
"ENSMUSG00000048039",43.153586447544,-1.53977983642715,0.284665006612022,-5.40909420076967,6.33443067613633e-08,2.19140900672974e-07
"ENSMUSG00000048047",52.2992859101969,-4.10058509172468,0.478151425711986,-8.5759131338336,9.83037221260906e-18,7.0927652830546e-17
"ENSMUSG00000048076",179.63360112488,0.795972772033231,0.100542553058788,7.91677501532928,2.43750233437149e-15,1.52107245186144e-14
"ENSMUSG00000048100",8.35293330691779,-2.17926638807522,0.807702358151817,-2.69810576393736,0.00697352813329191,0.0120760715069781
"ENSMUSG00000048106",4.03510476310573,-3.18693395333679,1.14967197357577,-2.77203761297634,0.00557065993237484,0.00982670612548016
"ENSMUSG00000048109",150.416058888037,1.16444300382611,0.110016334922156,10.5842737321692,3.52503750019698e-26,3.72957671317137e-25
"ENSMUSG00000048118",58.908621380534,-0.818167874908909,0.206232816272252,-3.96720507287662,7.27204167433623e-05,0.00017290153339752
"ENSMUSG00000048120",38.8300255758623,-5.93804021643537,0.847419882327455,-7.00719954802858,2.43135387274658e-12,1.24812195810279e-11
"ENSMUSG00000048154",1025.25751051796,0.753855703018923,0.0433204342676539,17.4018500913737,7.98807437307659e-68,2.47437821845541e-66
"ENSMUSG00000048163",336.991634927644,0.581658369564701,0.0720539421991795,8.07254054131857,6.88502997551549e-16,4.44759097162069e-15
"ENSMUSG00000048170",122.987066641883,1.95566119868096,0.132722659154773,14.7349458723577,3.84505312553611e-49,8.16994345930028e-48
"ENSMUSG00000048174",5.09579441410533,-5.4828388497539,1.26341722513409,-4.33968980371626,1.42683982041776e-05,3.73437921102212e-05
"ENSMUSG00000048191",2.88026708366754,5.52904877772529,1.39626469668737,3.95988582311286,7.4985606045238e-05,0.000177930773550814
