"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000053063",2.36806441823124,4.72099296916842,1.47943329256677,3.19108201288187,0.00141741039350035,0.00307083271866706
"ENSMUSG00000053091",4.15013346631641,4.17281406035091,1.31320632974373,3.17757687108104,0.00148511314852147,0.00320453927061695
"ENSMUSG00000053094",57.04648933224,1.71029966080717,0.238479532757669,7.17168320916282,7.40812103828753e-13,4.8608414953308e-12
"ENSMUSG00000053113",659.846730363921,-3.45927682751141,0.0842062126809355,-41.0810166776994,0,0
"ENSMUSG00000053119",19.0953390168245,3.12466640139232,0.570359118003762,5.47841930243624,4.29142223725668e-08,1.81133216197143e-07
"ENSMUSG00000053128",4.12252590070153,-2.24810031059456,0.8610368311449,-2.61092235462833,0.00902983929799344,0.01650160479952
"ENSMUSG00000053134",27.8560193938318,-2.25493773501363,0.324494165681636,-6.9490856030551,3.67661416173892e-12,2.28362541512109e-11
"ENSMUSG00000053141",1.47576251069197,4.39835687519961,1.8374191891337,2.39376888040085,0.0166762532795286,0.0287783665795477
"ENSMUSG00000053158",34.1092074826852,2.41448162635287,0.440231905443425,5.48456755745787,4.14482069131778e-08,1.75314122812956e-07
"ENSMUSG00000053164",2.8852251966304,4.71879492212821,1.38499637515917,3.40708106299982,0.000656616225584348,0.00151561675071626
"ENSMUSG00000053175",111.556456259672,-1.6774788469617,0.154610712269021,-10.849693545444,2.00095097512726e-27,2.79124838024703e-26
"ENSMUSG00000053192",7.63742777077511,-1.70743610375525,0.579914308359733,-2.94429035314662,0.00323696165600567,0.00651449691010618
"ENSMUSG00000053199",1.45002470779249,4.13218279751414,1.82744910171622,2.26117531461394,0.0237484030793544,0.0395134051649859
"ENSMUSG00000053205",22.7611089248147,1.63551898171283,0.331310990750026,4.93650686930222,7.95342373222314e-07,2.88327323198407e-06
"ENSMUSG00000053253",55.1909744087408,2.92044060048845,0.294355553777124,9.92147273259776,3.35764836733383e-23,3.94948001361993e-22
"ENSMUSG00000053263",22.2617165093019,-5.1331886198018,0.678772462195118,-7.56245856409865,3.95521136125202e-14,2.81368514028633e-13
"ENSMUSG00000053286",32.0655317249774,2.86192994384402,0.38983771928436,7.34133666977577,2.11471111396806e-13,1.42783017854799e-12
"ENSMUSG00000053289",58.0309292689782,-0.801080522376446,0.191010219879094,-4.1939144559046,2.74181415378407e-05,7.97943956011546e-05
"ENSMUSG00000053293",109.152060878159,-1.458696407827,0.152474062038705,-9.56684952393224,1.10212950830905e-21,1.21038244770247e-20
"ENSMUSG00000053332",27.6659230702393,0.99249328350524,0.322702273809257,3.07556953903549,0.00210100928977485,0.00439642970893066
"ENSMUSG00000053333",22.8956899484741,1.24951643245169,0.355862242320286,3.51123632646334,0.000446027689516998,0.00106807167529976
"ENSMUSG00000053334",6.65795520278623,3.27598590958154,1.12010648212205,2.92470935743107,0.00344778073187169,0.0069058841605454
